payment_id,order_id,amount,payment_mode,payment_ts,payment_status
PAY00000336,O00027860,31922.35,COD,2026-08-02 10:52:00,SUCCESS
PAY00000337,O00039817,98786.67,NETBANKING,2026-08-27 14:04:00,SUCCESS
PAY00000338,O00047511,62972.14,UPI,2026-08-13 23:13:00,SUCCESS
PAY00000339,O00015267,37558.47,NETBANKING,2026-09-06 00:02:00,SUCCESS
PAY00000340,O00046959,15072.55,UPI,2026-08-23 07:30:00,SUCCESS
PAY00000341,O00042496,65813.42,WALLET,2026-08-29 03:47:00,SUCCESS
PAY00000342,O00025019,2341.24,CARD,2026-08-29 01:08:00,SUCCESS
PAY00000343,O00006086,36967.89,UPI,2026-08-22 11:48:00,SUCCESS
PAY00000344,O00043461,118384.18,WALLET,2026-09-05 20:16:00,SUCCESS
PAY00000345,O00011960,16433.61,CARD,2026-08-03 15:18:00,SUCCESS
PAY00000346,O00043949,95697.8,WALLET,2026-08-31 10:21:00,SUCCESS
PAY00000347,O00013260,17858.73,UPI,2026-09-11 05:18:00,SUCCESS
PAY00000348,O00006358,44536.89,UPI,2026-08-03 14:48:00,SUCCESS
PAY00000349,O00008789,103247.92,COD,2026-08-04 05:24:00,SUCCESS
PAY00000350,O00047341,91546.25,WALLET,2026-08-02 08:06:00,SUCCESS
PAY00000351,O00033508,95943.63,WALLET,2026-08-24 22:01:00,SUCCESS
PAY00000352,O00048893,87490.0,COD,2026-08-11 16:58:00,SUCCESS
PAY00000353,O00016518,55902.59,CARD,2026-08-18 08:40:00,SUCCESS
PAY00000354,O00043077,20022.69,WALLET,2026-09-11 08:34:00,SUCCESS
PAY00000355,O00032787,57553.79,UPI,2026-08-01 17:58:00,SUCCESS
PAY00000356,O00044681,109311.81,NETBANKING,2026-09-10 09:26:00,SUCCESS
PAY00000357,O00032571,45601.53,NETBANKING,2026-08-04 21:18:00,SUCCESS
PAY00000358,O00038260,82181.84,CARD,2026-08-02 06:20:00,SUCCESS
PAY00000359,O00007852,54632.24,UPI,2026-08-28 04:11:00,SUCCESS
PAY00000360,O00047285,62165.27,COD,2026-08-26 05:27:00,SUCCESS
PAY00000361,O00029292,53573.59,CARD,2026-08-20 16:43:00,SUCCESS
PAY00000362,O00004777,63062.74,COD,2026-08-27 02:37:00,SUCCESS
PAY00000363,O00037242,55017.72,WALLET,2026-08-16 13:54:00,SUCCESS
PAY00000364,O00016158,40834.19,CARD,2026-08-15 06:37:00,SUCCESS
PAY00000365,O00036214,45695.21,WALLET,2026-09-06 00:43:00,SUCCESS
PAY00000366,O00031088,6349.59,COD,2026-09-11 20:08:00,SUCCESS
PAY00000367,O00007974,35076.21,WALLET,2026-08-26 08:01:00,SUCCESS
PAY00000368,O00043242,113993.02,CARD,2026-08-30 07:42:00,SUCCESS
PAY00000369,O00025767,76293.57,COD,2026-09-10 07:30:00,SUCCESS
PAY00000370,O00002255,53771.27,CARD,2026-08-25 13:09:00,SUCCESS
PAY00000371,O00030320,75991.54,WALLET,2026-08-02 06:10:00,SUCCESS
PAY00000372,O00014794,92560.59,COD,2026-09-04 05:42:00,SUCCESS
PAY00000373,O00018285,110957.46,CARD,2026-09-10 05:56:00,SUCCESS
PAY00000374,O00041114,54756.13,CARD,2026-08-30 07:28:00,SUCCESS
PAY00000375,O00013000,51481.4,UPI,2026-09-07 04:09:00,SUCCESS
PAY00000376,O00003396,43111.09,NETBANKING,2026-08-21 11:18:00,SUCCESS
PAY00000377,O00004583,113039.42,CARD,2026-08-28 18:39:00,SUCCESS
PAY00000378,O00008015,49434.83,CARD,2026-08-28 01:50:00,SUCCESS
PAY00000379,O00031001,23386.07,CARD,2026-08-19 08:26:00,SUCCESS
PAY00000380,O00024425,64004.92,UPI,2026-08-29 11:05:00,SUCCESS
PAY00000381,O00026446,29123.87,NETBANKING,2026-08-26 11:02:00,SUCCESS
PAY00000382,O00045546,114004.78,WALLET,2026-08-09 10:35:00,SUCCESS
PAY00000383,O00030163,35039.48,CARD,2026-09-03 21:39:00,SUCCESS
PAY00000384,O00024584,70953.15,COD,2026-08-22 15:56:00,SUCCESS
PAY00000385,O00045376,113165.77,NETBANKING,2026-08-06 20:53:00,SUCCESS
PAY00000386,O00003733,30065.66,CARD,2026-08-24 11:55:00,SUCCESS
PAY00000387,O00049270,73016.4,CARD,2026-08-09 06:57:00,SUCCESS
PAY00000388,O00036469,19747.4,CARD,2026-08-13 04:05:00,SUCCESS
PAY00000389,O00033759,11751.07,WALLET,2026-09-04 11:58:00,SUCCESS
PAY00000390,O00044384,102777.69,WALLET,2026-08-13 08:34:00,SUCCESS
PAY00000391,O00039088,75987.39,COD,2026-08-10 07:41:00,SUCCESS
PAY00000392,O00047152,107127.87,COD,2026-09-07 07:49:00,SUCCESS
PAY00000393,O00035406,62476.52,NETBANKING,2026-08-20 21:37:00,SUCCESS
PAY00000394,O00023518,81762.89,CARD,2026-09-01 01:54:00,SUCCESS
PAY00000395,O00024381,116997.21,NETBANKING,2026-08-03 07:00:00,SUCCESS
PAY00000396,O00032267,48941.43,UPI,2026-08-27 14:44:00,SUCCESS
PAY00000397,O00039168,52561.96,COD,2026-08-29 21:32:00,SUCCESS
PAY00000398,O00022533,28936.14,WALLET,2026-08-29 07:02:00,SUCCESS
PAY00000399,O00009510,51512.91,WALLET,2026-08-27 00:12:00,SUCCESS
PAY00000400,O00025880,78727.9,COD,2026-08-08 13:17:00,SUCCESS
PAY00000401,O00039590,54830.65,NETBANKING,2026-08-09 01:37:00,SUCCESS
PAY00000402,O00015590,96196.77,NETBANKING,2026-09-09 06:49:00,SUCCESS
PAY00000403,O00001091,38320.14,COD,2026-08-06 10:54:00,SUCCESS
PAY00000404,O00040650,88849.86,NETBANKING,2026-08-28 11:06:00,SUCCESS
PAY00000405,O00008014,33299.51,UPI,2026-08-21 11:20:00,SUCCESS
PAY00000406,O00047137,44016.71,UPI,2026-09-05 22:15:00,SUCCESS
PAY00000407,O00015268,58590.46,WALLET,2026-08-09 02:05:00,SUCCESS
PAY00000408,O00006368,118951.94,CARD,2026-09-10 10:21:00,SUCCESS
PAY00000409,O00029436,26851.47,UPI,2026-08-08 14:00:00,SUCCESS
PAY00000410,O00029510,98420.98,WALLET,2026-08-20 16:41:00,SUCCESS
PAY00000411,O00028640,91511.83,UPI,2026-08-06 08:38:00,SUCCESS
PAY00000412,O00037031,6862.31,COD,2026-09-01 14:29:00,SUCCESS
PAY00000413,O00033821,88205.6,CARD,2026-08-20 14:41:00,SUCCESS
PAY00000414,O00025061,87776.48,UPI,2026-08-30 17:52:00,SUCCESS
PAY00000415,O00010407,94382.59,UPI,2026-08-05 06:01:00,SUCCESS
PAY00000416,O00022921,55499.09,NETBANKING,2026-08-17 21:42:00,SUCCESS
PAY00000417,O00009562,57915.51,CARD,2026-08-10 05:27:00,SUCCESS
PAY00000418,O00035091,22985.12,CARD,2026-09-01 04:59:00,SUCCESS
PAY00000419,O00014813,47800.76,WALLET,2026-08-06 14:54:00,SUCCESS
PAY00000420,O00037031,74777.76,CARD,2026-08-04 21:18:00,SUCCESS
PAY00000421,O00001191,9873.42,COD,2026-09-01 21:54:00,SUCCESS
PAY00000422,O00041513,72876.67,COD,2026-08-06 02:15:00,SUCCESS
PAY00000423,O00004649,659.2,CARD,2026-09-01 20:03:00,SUCCESS
PAY00000424,O00036419,78416.7,CARD,2026-08-03 22:01:00,SUCCESS
PAY00000425,O00005815,18833.5,NETBANKING,2026-09-09 21:57:00,SUCCESS
PAY00000426,O00047626,87679.93,WALLET,2026-08-14 16:30:00,SUCCESS
PAY00000427,O00045562,63673.2,WALLET,2026-08-23 19:58:00,SUCCESS
PAY00000428,O00016954,6496.56,UPI,2026-08-23 07:16:00,SUCCESS
PAY00000429,O00010746,98226.38,NETBANKING,2026-08-05 14:09:00,SUCCESS
PAY00000430,O00007712,109691.68,COD,2026-08-21 00:53:00,SUCCESS
PAY00000431,O00028285,73808.78,NETBANKING,2026-09-10 07:48:00,SUCCESS
PAY00000432,O00012696,27260.57,NETBANKING,2026-08-16 21:16:00,SUCCESS
PAY00000433,O00033372,105574.43,COD,2026-09-08 10:00:00,SUCCESS
PAY00000434,O00048079,97782.14,WALLET,2026-08-23 16:21:00,SUCCESS
PAY00000435,O00023228,68277.63,CARD,2026-08-28 03:14:00,SUCCESS
PAY00000436,O00028359,41986.46,NETBANKING,2026-08-15 09:00:00,SUCCESS
PAY00000437,O00006894,36147.62,COD,2026-08-27 10:50:00,SUCCESS
PAY00000438,O00049406,55785.59,CARD,2026-08-20 11:59:00,SUCCESS
PAY00000439,O00020005,21118.07,COD,2026-08-18 03:02:00,SUCCESS
PAY00000440,O00008441,93483.06,NETBANKING,2026-08-25 00:28:00,SUCCESS
PAY00000441,O00040643,1126.08,COD,2026-08-26 06:03:00,SUCCESS
PAY00000442,O00020121,29273.25,WALLET,2026-08-13 12:29:00,SUCCESS
PAY00000443,O00018731,112931.93,CARD,2026-08-09 20:33:00,SUCCESS
PAY00000444,O00049408,24363.34,UPI,2026-08-02 20:06:00,SUCCESS
PAY00000445,O00023401,62549.81,WALLET,2026-08-15 11:29:00,SUCCESS
PAY00000446,O00019534,82236.06,UPI,2026-08-22 13:04:00,SUCCESS
PAY00000447,O00042612,87015.5,CARD,2026-09-02 01:10:00,SUCCESS
PAY00000448,O00027705,111730.54,NETBANKING,2026-08-02 05:06:00,SUCCESS
PAY00000449,O00031647,117266.82,CARD,2026-09-01 01:06:00,SUCCESS
PAY00000450,O00022174,13256.85,CARD,2026-08-05 18:43:00,SUCCESS
PAY00000451,O00006251,50162.97,NETBANKING,2026-08-28 18:36:00,SUCCESS
PAY00000452,O00006254,72884.09,COD,2026-08-05 15:31:00,SUCCESS
PAY00000453,O00049275,19393.85,WALLET,2026-09-04 18:45:00,SUCCESS
PAY00000454,O00041334,33958.88,WALLET,2026-09-06 19:13:00,SUCCESS
PAY00000455,O00041629,1954.54,CARD,2026-08-14 10:12:00,SUCCESS
PAY00000456,O00014663,52385.05,COD,2026-08-05 15:59:00,SUCCESS
PAY00000457,O00044025,68362.44,COD,2026-08-19 10:50:00,SUCCESS
PAY00000458,O00011373,4283.14,UPI,2026-08-21 21:42:00,SUCCESS
PAY00000459,O00041135,68896.76,COD,2026-08-31 07:09:00,SUCCESS
PAY00000460,O00040840,29236.1,NETBANKING,2026-08-03 16:52:00,SUCCESS
PAY00000461,O00013774,12082.29,UPI,2026-08-29 02:48:00,SUCCESS
PAY00000462,O00040612,28219.67,CARD,2026-08-07 12:09:00,SUCCESS
PAY00000463,O00026399,28966.73,COD,2026-09-07 17:21:00,SUCCESS
PAY00000464,O00018068,63332.65,COD,2026-09-07 19:32:00,SUCCESS
PAY00000465,O00005623,70765.03,CARD,2026-09-05 16:11:00,SUCCESS
PAY00000466,O00000512,90748.02,CARD,2026-09-08 00:15:00,SUCCESS
PAY00000467,O00005292,21056.37,WALLET,2026-09-03 01:30:00,SUCCESS
PAY00000468,O00026446,28726.06,UPI,2026-08-13 16:58:00,SUCCESS
PAY00000469,O00040007,113788.89,UPI,2026-08-03 18:07:00,SUCCESS
PAY00000470,O00019811,47625.95,WALLET,2026-09-05 16:26:00,SUCCESS
PAY00000471,O00025904,87222.39,NETBANKING,2026-08-03 22:02:00,SUCCESS
PAY00000472,O00036892,69665.92,WALLET,2026-08-08 10:15:00,SUCCESS
PAY00000473,O00031256,12082.82,COD,2026-08-27 12:50:00,SUCCESS
PAY00000474,O00010229,56736.52,COD,2026-08-08 22:36:00,SUCCESS
PAY00000475,O00028396,3385.21,UPI,2026-09-09 12:12:00,SUCCESS
PAY00000476,O00022287,102235.79,NETBANKING,2026-09-04 03:29:00,SUCCESS
PAY00000477,O00028033,105948.98,CARD,2026-08-12 23:46:00,SUCCESS
PAY00000478,O00021218,102241.33,NETBANKING,2026-08-28 02:24:00,SUCCESS
PAY00000479,O00025914,47990.09,WALLET,2026-08-16 18:29:00,SUCCESS
PAY00000480,O00010752,110268.66,NETBANKING,2026-08-30 09:56:00,SUCCESS
PAY00000481,O00026239,113553.52,WALLET,2026-08-29 11:47:00,SUCCESS
PAY00000482,O00043985,74443.11,WALLET,2026-08-08 10:55:00,SUCCESS
PAY00000483,O00032165,57872.67,WALLET,2026-09-02 10:15:00,SUCCESS
PAY00000484,O00035330,113217.2,UPI,2026-09-05 23:01:00,SUCCESS
PAY00000485,O00049788,38715.47,WALLET,2026-09-09 01:21:00,SUCCESS
PAY00000486,O00004141,96923.38,UPI,2026-09-06 11:14:00,SUCCESS
PAY00000487,O00000794,105568.0,WALLET,2026-08-23 01:26:00,SUCCESS
PAY00000488,O00004366,97523.46,NETBANKING,2026-08-31 18:29:00,SUCCESS
PAY00000489,O00033626,11989.99,WALLET,2026-09-11 21:12:00,SUCCESS
PAY00000490,O00015386,95451.28,COD,2026-08-31 05:05:00,SUCCESS
PAY00000491,O00012785,37821.82,COD,2026-08-22 05:33:00,SUCCESS
PAY00000492,O00037790,82534.15,UPI,2026-08-15 16:14:00,SUCCESS
PAY00000493,O00049081,20016.2,WALLET,2026-08-16 21:49:00,SUCCESS
PAY00000494,O00006113,46123.32,COD,2026-08-16 09:38:00,SUCCESS
PAY00000495,O00038106,4729.09,WALLET,2026-09-08 19:34:00,SUCCESS
PAY00000496,O00006754,78897.92,WALLET,2026-09-03 03:12:00,SUCCESS
PAY00000497,O00045754,28395.08,CARD,2026-09-03 00:07:00,SUCCESS
PAY00000498,O00013806,86266.51,COD,2026-08-20 23:21:00,SUCCESS
PAY00000499,O00035407,85191.31,UPI,2026-08-01 05:00:00,SUCCESS
PAY00000500,O00047072,106794.81,UPI,2026-09-04 22:41:00,SUCCESS
PAY00000501,O00049053,8876.32,UPI,2026-08-18 04:54:00,SUCCESS
PAY00000502,O00002418,44367.5,WALLET,2026-08-05 11:41:00,SUCCESS
PAY00000503,O00018966,62443.23,UPI,2026-08-06 05:12:00,SUCCESS
PAY00000504,O00048111,101776.06,WALLET,2026-08-13 08:24:00,SUCCESS
PAY00000505,O00022729,39626.3,UPI,2026-08-12 22:29:00,SUCCESS
PAY00000506,O00029796,108298.12,NETBANKING,2026-08-11 13:52:00,SUCCESS
PAY00000507,O00022926,57568.47,WALLET,2026-08-30 18:43:00,SUCCESS
PAY00000508,O00007619,54218.39,WALLET,2026-08-08 08:38:00,SUCCESS
PAY00000509,O00001165,45638.09,COD,2026-08-28 20:33:00,SUCCESS
PAY00000510,O00036980,27520.21,UPI,2026-08-28 20:09:00,SUCCESS
PAY00000511,O00032526,788.73,UPI,2026-08-28 05:27:00,SUCCESS
PAY00000512,O00024356,3039.14,NETBANKING,2026-08-15 04:22:00,SUCCESS
PAY00000513,O00046185,106750.76,UPI,2026-09-11 08:50:00,SUCCESS
PAY00000514,O00015245,115661.01,NETBANKING,2026-08-05 11:57:00,SUCCESS
PAY00000515,O00043873,84295.06,COD,2026-08-22 17:31:00,SUCCESS
PAY00000516,O00012630,21465.89,COD,2026-08-27 13:45:00,SUCCESS
PAY00000517,O00006315,3008.88,COD,2026-08-22 21:56:00,SUCCESS
PAY00000518,O00026551,21862.02,WALLET,2026-08-16 02:42:00,SUCCESS
PAY00000519,O00014649,88585.04,NETBANKING,2026-08-13 00:53:00,SUCCESS
PAY00000520,O00027137,64892.33,NETBANKING,2026-08-24 04:50:00,SUCCESS
PAY00000521,O00049639,77381.62,WALLET,2026-09-06 19:52:00,SUCCESS
PAY00000522,O00024706,61511.4,WALLET,2026-08-13 07:14:00,SUCCESS
PAY00000523,O00037316,47304.46,COD,2026-08-29 15:50:00,SUCCESS
PAY00000524,O00029921,100716.78,COD,2026-08-21 14:19:00,SUCCESS
PAY00000525,O00025722,25850.28,CARD,2026-08-25 19:44:00,SUCCESS
PAY00000526,O00021319,13294.22,WALLET,2026-08-20 18:00:00,SUCCESS
PAY00000527,O00019018,18451.06,WALLET,2026-09-02 01:43:00,SUCCESS
PAY00000528,O00039998,30939.24,CARD,2026-08-21 20:53:00,SUCCESS
PAY00000529,O00028908,30573.75,CARD,2026-08-07 16:28:00,SUCCESS
PAY00000530,O00009597,22735.97,NETBANKING,2026-09-10 03:14:00,SUCCESS
PAY00000531,O00040159,41528.62,WALLET,2026-08-23 19:50:00,SUCCESS
PAY00000532,O00032743,70550.18,WALLET,2026-08-07 20:54:00,SUCCESS
PAY00000533,O00041152,104378.39,CARD,2026-08-26 18:08:00,SUCCESS
PAY00000534,O00012607,106395.87,UPI,2026-08-25 01:05:00,SUCCESS
PAY00000535,O00045900,8443.9,WALLET,2026-08-30 16:54:00,SUCCESS
PAY00000536,O00018913,69728.89,UPI,2026-08-25 19:26:00,SUCCESS
PAY00000537,O00004246,19010.39,COD,2026-08-05 13:06:00,SUCCESS
PAY00000538,O00007990,50956.87,CARD,2026-08-23 17:33:00,SUCCESS
PAY00000539,O00037470,60860.97,COD,2026-08-11 09:42:00,SUCCESS
PAY00000540,O00026194,113261.63,UPI,2026-08-07 03:39:00,SUCCESS
PAY00000541,O00043781,44924.26,WALLET,2026-08-21 07:45:00,SUCCESS
PAY00000542,O00041290,75675.67,NETBANKING,2026-08-15 10:05:00,SUCCESS
PAY00000543,O00037194,21237.0,WALLET,2026-09-03 07:47:00,SUCCESS
PAY00000544,O00031572,69521.89,NETBANKING,2026-08-26 17:20:00,SUCCESS
PAY00000545,O00000510,3286.65,WALLET,2026-09-01 18:13:00,SUCCESS
PAY00000546,O00026090,12160.65,NETBANKING,2026-09-09 22:40:00,SUCCESS
PAY00000547,O00032482,54894.12,NETBANKING,2026-08-26 11:49:00,SUCCESS
PAY00000548,O00047749,88662.8,COD,2026-08-17 09:43:00,SUCCESS
PAY00000549,O00002225,64943.01,WALLET,2026-08-14 06:22:00,SUCCESS
PAY00000550,O00031751,115438.74,WALLET,2026-08-11 17:29:00,SUCCESS
PAY00000551,O00014792,4123.56,CARD,2026-09-04 08:57:00,SUCCESS
PAY00000552,O00049710,15460.49,CARD,2026-08-18 23:11:00,SUCCESS
PAY00000553,O00031160,47906.5,NETBANKING,2026-08-20 10:38:00,SUCCESS
PAY00000554,O00006230,82925.38,NETBANKING,2026-09-01 02:27:00,SUCCESS
PAY00000555,O00008562,13861.51,COD,2026-08-23 10:16:00,SUCCESS
PAY00000556,O00018777,43673.68,UPI,2026-08-28 01:43:00,SUCCESS
PAY00000557,O00017532,111882.34,COD,2026-08-09 16:37:00,SUCCESS
PAY00000558,O00035662,22820.65,NETBANKING,2026-09-04 14:03:00,SUCCESS
PAY00000559,O00002243,55021.12,WALLET,2026-08-17 23:40:00,SUCCESS
PAY00000560,O00048565,24585.6,WALLET,2026-09-10 01:37:00,SUCCESS
PAY00000561,O00005402,70190.62,COD,2026-08-24 05:55:00,SUCCESS
PAY00000562,O00040230,86839.18,NETBANKING,2026-08-11 00:32:00,SUCCESS
PAY00000563,O00026946,19019.73,NETBANKING,2026-09-04 18:41:00,SUCCESS
PAY00000564,O00000043,43896.18,NETBANKING,2026-09-01 20:28:00,SUCCESS
PAY00000565,O00041432,13311.91,UPI,2026-08-11 19:12:00,SUCCESS
PAY00000566,O00019848,98279.87,WALLET,2026-08-01 19:40:00,SUCCESS
PAY00000567,O00018855,86069.27,COD,2026-08-23 02:45:00,SUCCESS
PAY00000568,O00046705,13599.94,UPI,2026-08-23 03:59:00,SUCCESS
PAY00000569,O00026335,45417.45,WALLET,2026-08-17 06:07:00,SUCCESS
PAY00000570,O00028012,91431.08,NETBANKING,2026-08-27 13:41:00,SUCCESS
PAY00000571,O00039791,6490.04,COD,2026-08-12 08:49:00,SUCCESS
PAY00000572,O00040740,42937.06,WALLET,2026-08-24 13:18:00,SUCCESS
PAY00000573,O00029204,91397.27,WALLET,2026-09-06 03:01:00,SUCCESS
PAY00000574,O00037324,110891.69,UPI,2026-08-16 11:06:00,SUCCESS
PAY00000575,O00037912,35748.16,CARD,2026-09-10 18:05:00,SUCCESS
PAY00000576,O00019544,77639.09,NETBANKING,2026-08-25 22:27:00,SUCCESS
PAY00000577,O00038898,86260.07,COD,2026-08-28 20:51:00,SUCCESS
PAY00000578,O00022593,78920.03,CARD,2026-08-25 21:40:00,SUCCESS
PAY00000579,O00028995,72617.1,CARD,2026-08-09 04:28:00,SUCCESS
PAY00000580,O00009420,19974.81,NETBANKING,2026-09-09 07:39:00,SUCCESS
PAY00000581,O00031538,54280.71,COD,2026-08-23 07:56:00,SUCCESS
PAY00000582,O00005771,49132.46,NETBANKING,2026-08-09 23:25:00,SUCCESS
PAY00000583,O00013416,103051.05,COD,2026-08-21 18:56:00,SUCCESS
PAY00000584,O00008219,77072.45,NETBANKING,2026-09-09 15:27:00,SUCCESS
PAY00000585,O00005755,33015.1,CARD,2026-08-04 06:15:00,SUCCESS
PAY00000586,O00032360,72872.73,NETBANKING,2026-08-25 22:18:00,SUCCESS
PAY00000587,O00023032,22653.09,NETBANKING,2026-08-26 13:47:00,SUCCESS
PAY00000588,O00006814,62614.07,CARD,2026-08-24 17:08:00,SUCCESS
PAY00000589,O00007810,62323.81,COD,2026-08-28 22:05:00,SUCCESS
PAY00000590,O00002071,21523.88,CARD,2026-08-26 09:48:00,SUCCESS
PAY00000591,O00003103,14797.05,CARD,2026-08-03 06:21:00,SUCCESS
PAY00000592,O00023012,66525.57,UPI,2026-08-09 17:07:00,SUCCESS
PAY00000593,O00013325,766.18,UPI,2026-08-11 09:01:00,SUCCESS
PAY00000594,O00013302,93169.57,COD,2026-09-08 21:31:00,SUCCESS
PAY00000595,O00038854,35037.29,COD,2026-08-18 08:58:00,SUCCESS
PAY00000596,O00047458,94685.62,CARD,2026-08-05 22:21:00,SUCCESS
PAY00000597,O00027335,115.17,WALLET,2026-08-11 08:30:00,SUCCESS
PAY00000598,O00029676,85624.33,CARD,2026-08-12 22:52:00,SUCCESS
PAY00000599,O00022773,44297.17,COD,2026-08-24 09:03:00,SUCCESS
PAY00000600,O00028330,106599.81,NETBANKING,2026-09-04 22:54:00,SUCCESS
PAY00000601,O00038577,107549.97,WALLET,2026-08-21 11:29:00,SUCCESS
PAY00000602,O00005767,64473.5,NETBANKING,2026-08-15 06:14:00,SUCCESS
PAY00000603,O00040395,37553.69,CARD,2026-08-06 15:53:00,SUCCESS
PAY00000604,O00044240,75878.41,COD,2026-08-05 15:57:00,SUCCESS
PAY00000605,O00034456,29489.25,UPI,2026-08-01 06:58:00,SUCCESS
PAY00000606,O00028330,95269.62,NETBANKING,2026-08-24 13:20:00,SUCCESS
PAY00000607,O00001738,6728.72,CARD,2026-09-02 10:33:00,SUCCESS
PAY00000608,O00003790,97323.59,CARD,2026-09-03 16:10:00,SUCCESS
PAY00000609,O00017369,72520.69,NETBANKING,2026-09-08 15:05:00,SUCCESS
PAY00000610,O00046161,77703.29,NETBANKING,2026-08-25 14:36:00,SUCCESS
PAY00000611,O00042735,119039.54,UPI,2026-08-28 00:27:00,SUCCESS
PAY00000612,O00045084,66177.63,CARD,2026-08-11 17:28:00,SUCCESS
PAY00000613,O00005959,37304.71,COD,2026-08-22 17:15:00,SUCCESS
PAY00000614,O00020864,46410.42,UPI,2026-08-06 17:44:00,SUCCESS
PAY00000615,O00013227,31273.11,COD,2026-08-26 18:03:00,SUCCESS
PAY00000616,O00033618,20287.95,COD,2026-08-21 23:05:00,SUCCESS
PAY00000617,O00019803,48599.54,UPI,2026-08-11 17:31:00,SUCCESS
PAY00000618,O00049672,71174.35,CARD,2026-09-01 20:39:00,SUCCESS
PAY00000619,O00002317,8754.8,CARD,2026-08-01 19:38:00,SUCCESS
PAY00000620,O00014533,15472.42,NETBANKING,2026-09-01 14:14:00,SUCCESS
PAY00000621,O00045868,53618.44,CARD,2026-08-04 12:05:00,SUCCESS
PAY00000622,O00010629,87666.32,WALLET,2026-08-14 06:19:00,SUCCESS
PAY00000623,O00030766,93553.47,CARD,2026-08-01 08:46:00,SUCCESS
PAY00000624,O00022015,111850.55,CARD,2026-09-05 06:02:00,SUCCESS
PAY00000625,O00036701,44439.95,COD,2026-08-05 09:10:00,SUCCESS
PAY00000626,O00037985,62247.27,UPI,2026-08-22 14:11:00,SUCCESS
PAY00000627,O00037306,100883.23,NETBANKING,2026-08-10 00:42:00,SUCCESS
PAY00000628,O00023443,52218.01,WALLET,2026-09-09 07:05:00,SUCCESS
PAY00000629,O00010068,64654.77,CARD,2026-08-09 03:59:00,SUCCESS
PAY00000630,O00025981,56666.2,CARD,2026-08-15 11:08:00,SUCCESS
PAY00000631,O00024038,69385.84,WALLET,2026-08-22 15:32:00,SUCCESS
PAY00000632,O00018498,45672.43,UPI,2026-09-04 03:19:00,SUCCESS
PAY00000633,O00035129,67090.55,COD,2026-09-01 03:11:00,SUCCESS
PAY00000634,O00037527,112466.36,COD,2026-08-26 00:09:00,SUCCESS
PAY00000635,O00049573,73835.2,NETBANKING,2026-08-22 06:57:00,SUCCESS
PAY00000636,O00038377,19000.94,WALLET,2026-08-08 20:59:00,SUCCESS
PAY00000637,O00048357,1024.4,COD,2026-08-17 11:40:00,SUCCESS
PAY00000638,O00047920,110262.47,WALLET,2026-08-24 08:29:00,SUCCESS
PAY00000639,O00006683,17077.31,NETBANKING,2026-09-10 03:38:00,SUCCESS
PAY00000640,O00048782,13127.16,WALLET,2026-08-03 13:43:00,SUCCESS
PAY00000641,O00025721,91230.25,COD,2026-09-08 15:04:00,SUCCESS
PAY00000642,O00046435,50234.07,COD,2026-08-07 20:45:00,SUCCESS
PAY00000643,O00039161,20859.28,UPI,2026-09-11 01:57:00,SUCCESS
PAY00000644,O00036736,64797.87,NETBANKING,2026-08-19 12:47:00,SUCCESS
PAY00000645,O00035254,34188.61,NETBANKING,2026-08-06 21:58:00,SUCCESS
PAY00000646,O00028278,4085.27,UPI,2026-09-06 03:45:00,SUCCESS
PAY00000647,O00028012,34094.03,WALLET,2026-08-19 02:50:00,SUCCESS
PAY00000648,O00037212,119947.63,CARD,2026-08-28 06:04:00,SUCCESS
PAY00000649,O00017941,8717.4,CARD,2026-09-01 20:33:00,SUCCESS
PAY00000650,O00036145,101793.91,CARD,2026-08-23 08:53:00,SUCCESS
PAY00000651,O00047863,89668.68,CARD,2026-09-04 10:17:00,SUCCESS
PAY00000652,O00010276,66779.28,CARD,2026-08-09 22:04:00,SUCCESS
PAY00000653,O00027987,118850.44,WALLET,2026-08-30 06:47:00,SUCCESS
PAY00000654,O00041146,49559.86,CARD,2026-08-15 23:18:00,SUCCESS
PAY00000655,O00002240,96529.26,WALLET,2026-09-02 00:59:00,SUCCESS
PAY00000656,O00006772,76179.28,CARD,2026-09-04 22:47:00,SUCCESS
PAY00000657,O00006968,45624.27,WALLET,2026-08-17 07:04:00,SUCCESS
PAY00000658,O00012890,20002.65,COD,2026-08-30 01:39:00,SUCCESS
PAY00000659,O00002458,56908.23,UPI,2026-08-19 19:22:00,SUCCESS
PAY00000660,O00003152,116817.05,WALLET,2026-08-15 10:06:00,SUCCESS
PAY00000661,O00026748,103780.86,WALLET,2026-09-09 23:16:00,SUCCESS
PAY00000662,O00032178,78320.73,CARD,2026-08-24 13:45:00,SUCCESS
PAY00000663,O00024870,97664.89,COD,2026-08-23 10:23:00,SUCCESS
PAY00000664,O00026385,48387.52,NETBANKING,2026-09-09 05:19:00,SUCCESS
PAY00000665,O00003669,96584.13,UPI,2026-09-04 09:39:00,SUCCESS
PAY00000666,O00004276,53877.9,WALLET,2026-09-02 15:31:00,SUCCESS
PAY00000667,O00000319,87428.41,WALLET,2026-08-24 10:55:00,SUCCESS
PAY00000668,O00036962,56166.09,WALLET,2026-08-12 05:29:00,SUCCESS
PAY00000669,O00005821,69383.78,CARD,2026-08-02 09:52:00,SUCCESS
PAY00000670,O00040811,58230.73,CARD,2026-08-29 21:12:00,SUCCESS
PAY00000671,O00041861,112118.97,WALLET,2026-09-03 19:45:00,SUCCESS
