order_id,customer_id,product_id,quantity,order_date,updated_at,order_status
O00000326,102994.0,P00459,1,2026-08-13,2026-08-13 07:37:00,CANCELLED
O00000327,106727.0,P00234,5,2026-08-21,2026-08-21 08:01:00,SHIPPED
O00000328,102299.0,P00056,4,2026-08-27,2026-08-27 14:00:00,PLACED
O00000329,109158.0,P00673,3,2026-08-23,2026-08-23 06:29:00,CONFIRMED
O00000330,105675.0,P00368,3,2026-08-04,2026-08-04 21:57:00,SHIPPED
O00000331,104375.0,P00290,1,2026-08-15,2026-08-15 21:20:00,DELIVERED
O00000332,106770.0,P00467,4,2026-09-03,2026-09-03 22:37:00,CANCELLED
O00000333,109631.0,P00950,2,2026-09-03,2026-09-03 17:51:00,CONFIRMED
O00000334,100635.0,P00467,2,2026-08-07,2026-08-07 01:47:00,PLACED
O00000335,105085.0,P00507,1,2026-08-18,2026-08-18 00:49:00,PLACED
O00000336,101731.0,P00705,4,2026-08-12,2026-08-12 09:25:00,SHIPPED
O00000337,100256.0,P00914,3,2026-09-01,2026-09-01 17:44:00,PLACED
O00000338,109044.0,P00438,4,2026-08-02,2026-08-02 22:19:00,DELIVERED
O00000339,104213.0,P00974,3,2026-08-06,2026-08-06 16:26:00,CONFIRMED
O00000340,104790.0,P00308,4,2026-08-28,2026-08-28 04:49:00,PLACED
O00000341,106790.0,P00482,1,2026-08-17,2026-08-17 18:35:00,PLACED
O00000342,107589.0,P00478,1,2026-08-02,2026-08-02 03:32:00,CONFIRMED
O00000343,107590.0,P00796,1,2026-08-16,2026-08-16 05:20:00,SHIPPED
O00000344,100478.0,P00475,2,2026-08-19,2026-08-19 07:50:00,CONFIRMED
O00000345,106933.0,P00792,5,2026-08-20,2026-08-20 12:42:00,CANCELLED
O00000346,104201.0,P00616,1,2026-09-09,2026-09-09 15:42:00,CONFIRMED
O00000347,103729.0,P00526,1,2026-09-10,2026-09-10 01:16:00,DELIVERED
O00000348,108196.0,P00956,5,2026-08-29,2026-08-29 19:38:00,CANCELLED
O00000349,109399.0,P00165,3,2026-08-10,2026-08-10 08:25:00,DELIVERED
O00000350,108641.0,P00125,1,2026-08-02,2026-08-02 09:54:00,CONFIRMED
O00000351,106980.0,P00787,3,2026-08-04,2026-08-04 02:32:00,CONFIRMED
O00000352,104331.0,P00945,3,2026-08-09,2026-08-09 07:05:00,DELIVERED
O00000353,102044.0,P00171,4,2026-08-24,2026-08-24 03:32:00,SHIPPED
O00000354,107777.0,P00059,1,2026-09-08,2026-09-08 02:57:00,CONFIRMED
O00000355,107542.0,P00278,2,2026-08-18,2026-08-18 07:57:00,CONFIRMED
O00000356,107685.0,P00304,1,2026-08-23,2026-08-23 12:51:00,SHIPPED
O00000357,105165.0,P00094,2,2026-08-14,2026-08-14 12:08:00,CONFIRMED
O00000358,105515.0,P00265,1,2026-08-08,2026-08-08 02:52:00,PLACED
O00000359,100443.0,P00656,2,2026-08-08,2026-08-08 18:53:00,PLACED
O00000360,101679.0,P00254,4,2026-08-25,2026-08-25 00:31:00,CANCELLED
O00000361,100542.0,P00370,2,2026-08-14,2026-08-14 01:50:00,CONFIRMED
O00000362,104339.0,P00168,4,2026-08-05,2026-08-05 21:19:00,DELIVERED
O00000363,105989.0,P00836,2,2026-09-11,2026-09-11 07:47:00,CANCELLED
O00000364,105177.0,P00794,4,2026-08-17,2026-08-17 21:08:00,PLACED
O00000365,105123.0,P00685,5,2026-08-08,2026-08-08 13:06:00,CANCELLED
O00000366,102322.0,P00424,1,2026-09-09,2026-09-09 09:17:00,CANCELLED
O00000367,103435.0,P00450,3,2026-08-18,2026-08-18 10:20:00,CANCELLED
O00000368,102085.0,P00738,5,2026-08-10,2026-08-10 12:33:00,SHIPPED
O00000369,104419.0,P00872,5,2026-08-04,2026-08-04 17:06:00,CANCELLED
O00000370,103138.0,P00137,2,2026-08-20,2026-08-20 01:11:00,SHIPPED
O00000371,103769.0,P00846,3,2026-09-05,2026-09-05 11:37:00,CANCELLED
O00000372,105461.0,P00897,2,2026-08-04,2026-08-04 22:13:00,CANCELLED
O00000373,100460.0,P00949,4,2026-09-03,2026-09-03 00:21:00,SHIPPED
O00000374,108331.0,P00091,5,2026-08-03,2026-08-03 15:45:00,DELIVERED
O00000375,104829.0,P00934,2,2026-08-14,2026-08-14 11:16:00,SHIPPED
O00000376,107756.0,P00505,4,2026-08-12,2026-08-12 08:45:00,DELIVERED
O00000377,104481.0,P00580,4,2026-08-17,2026-08-17 09:49:00,SHIPPED
O00000378,105016.0,P00438,3,2026-09-07,2026-09-07 07:02:00,PLACED
O00000379,106333.0,P00582,5,2026-08-04,2026-08-04 13:00:00,CANCELLED
O00000380,108952.0,P00445,2,2026-08-09,2026-08-09 12:19:00,DELIVERED
O00000381,103407.0,P00509,4,2026-08-24,2026-08-24 11:51:00,CANCELLED
O00000382,104756.0,P00669,4,2026-08-15,2026-08-15 17:22:00,PLACED
O00000383,101988.0,P00023,3,2026-09-07,2026-09-07 03:08:00,PLACED
O00000384,105906.0,P00260,3,2026-08-30,2026-08-30 05:55:00,CONFIRMED
O00000385,101517.0,P00774,4,2026-09-08,2026-09-08 13:02:00,PLACED
O00000386,103647.0,P00145,3,2026-09-06,2026-09-06 19:54:00,DELIVERED
O00000387,102349.0,P00407,2,2026-08-02,2026-08-02 14:36:00,SHIPPED
O00000388,104861.0,P00207,1,2026-08-07,2026-08-07 22:30:00,DELIVERED
O00000389,106091.0,P00061,2,2026-08-04,2026-08-04 06:08:00,CANCELLED
O00000390,109790.0,P00521,5,2026-08-20,2026-08-20 07:43:00,SHIPPED
O00000391,109123.0,P00587,3,2026-08-18,2026-08-18 04:29:00,CONFIRMED
O00000392,108182.0,P00606,3,2026-08-16,2026-08-16 13:05:00,CANCELLED
O00000393,105508.0,P00949,3,2026-08-27,2026-08-27 23:16:00,CANCELLED
O00000394,105801.0,P00863,4,2026-08-23,2026-08-23 22:39:00,CANCELLED
O00000395,103163.0,P00744,1,2026-08-08,2026-08-08 05:28:00,DELIVERED
O00000396,102355.0,P00450,1,2026-08-19,2026-08-19 21:46:00,CANCELLED
O00000397,102377.0,P00955,3,2026-08-15,2026-08-15 04:54:00,PLACED
O00000398,103419.0,P00404,2,2026-08-11,2026-08-11 06:38:00,DELIVERED
O00000399,106696.0,P00941,3,2026-08-25,2026-08-25 03:29:00,PLACED
O00000400,106381.0,P00345,3,2026-08-18,2026-08-18 01:17:00,PLACED
O00000401,106190.0,P00237,5,2026-08-06,2026-08-06 05:35:00,PLACED
O00000402,100108.0,P00961,2,2026-08-08,2026-08-08 00:22:00,CONFIRMED
O00000403,102654.0,P00039,4,2026-09-04,2026-09-04 22:38:00,SHIPPED
O00000404,105842.0,P00174,5,2026-09-10,2026-09-10 10:37:00,CONFIRMED
O00000405,107890.0,P00814,3,2026-08-29,2026-08-29 13:31:00,CONFIRMED
O00000406,105216.0,P00716,3,2026-08-14,2026-08-14 19:13:00,CONFIRMED
O00000407,107485.0,P00199,2,2026-08-15,2026-08-15 20:56:00,DELIVERED
O00000408,106853.0,P00789,5,2026-09-03,2026-09-03 06:38:00,CONFIRMED
O00000409,100673.0,P00013,2,2026-08-06,2026-08-06 11:07:00,DELIVERED
O00000410,102706.0,P00070,3,2026-08-01,2026-08-01 15:28:00,CONFIRMED
O00000411,108552.0,P00395,5,2026-09-10,2026-09-10 20:16:00,DELIVERED
O00000412,108139.0,P00070,3,2026-08-22,2026-08-22 06:55:00,SHIPPED
O00000413,100432.0,P00365,2,2026-08-31,2026-08-31 07:07:00,PLACED
O00000414,103188.0,P00068,5,2026-09-05,2026-09-05 18:35:00,DELIVERED
O00000415,109312.0,P00371,1,2026-08-15,2026-08-15 00:42:00,DELIVERED
O00000416,103817.0,P00479,4,2026-09-09,2026-09-09 06:53:00,CONFIRMED
O00000417,107805.0,P00198,3,2026-08-07,2026-08-07 04:39:00,PLACED
O00000418,100847.0,P00916,2,2026-08-20,2026-08-20 16:21:00,DELIVERED
O00000419,100440.0,P00539,2,2026-08-24,2026-08-24 19:40:00,DELIVERED
O00000420,100005.0,P00623,1,2026-09-04,2026-09-04 22:01:00,DELIVERED
O00000421,109188.0,P00671,4,2026-08-10,2026-08-10 05:01:00,PLACED
O00000422,109574.0,P00866,3,2026-08-11,2026-08-11 03:33:00,SHIPPED
O00000423,105298.0,P00584,4,2026-08-12,2026-08-12 07:38:00,PLACED
O00000424,101236.0,P00833,3,2026-08-09,2026-08-09 07:13:00,CANCELLED
O00000425,107612.0,P00969,3,2026-09-09,2026-09-09 16:46:00,PLACED
O00000426,100485.0,P00203,2,2026-08-30,2026-08-30 11:28:00,CONFIRMED
O00000427,108822.0,P00059,4,2026-08-01,2026-08-01 17:33:00,PLACED
O00000428,107617.0,P00345,1,2026-09-08,2026-09-08 09:04:00,CONFIRMED
O00000429,100394.0,P00049,4,2026-08-18,2026-08-18 03:14:00,CANCELLED
O00000430,108088.0,P00666,3,2026-09-10,2026-09-10 17:27:00,CANCELLED
O00000431,108868.0,P00347,1,2026-09-01,2026-09-01 10:21:00,CANCELLED
O00000432,101589.0,P00311,3,2026-08-22,2026-08-22 18:48:00,PLACED
O00000433,107172.0,P00181,2,2026-08-19,2026-08-19 19:53:00,DELIVERED
O00000434,106445.0,P00132,4,2026-08-27,2026-08-27 19:18:00,CONFIRMED
O00000435,101711.0,P00554,1,2026-09-02,2026-09-02 13:21:00,SHIPPED
O00000436,103703.0,P00667,5,2026-08-09,2026-08-09 01:19:00,SHIPPED
O00000437,104248.0,P00929,4,2026-08-21,2026-08-21 01:43:00,CONFIRMED
O00000438,106326.0,P00268,2,2026-08-07,2026-08-07 15:56:00,SHIPPED
O00000439,109405.0,P00926,3,2026-09-08,2026-09-08 06:54:00,PLACED
O00000440,106188.0,P00460,3,2026-08-28,2026-08-28 22:48:00,PLACED
O00000441,109171.0,P00689,4,2026-08-29,2026-08-29 17:57:00,CANCELLED
O00000442,105897.0,P00546,3,2026-09-02,2026-09-02 23:53:00,DELIVERED
O00000443,101410.0,P00056,4,2026-08-18,2026-08-18 19:04:00,DELIVERED
O00000444,107026.0,P00297,1,2026-08-30,2026-08-30 20:09:00,CANCELLED
O00000445,109488.0,P00461,5,2026-08-29,2026-08-29 19:15:00,CANCELLED
O00000446,107745.0,P00054,1,2026-08-21,2026-08-21 06:29:00,CONFIRMED
O00000447,101795.0,P00442,3,2026-08-18,2026-08-18 18:13:00,SHIPPED
O00000448,104239.0,P00253,4,2026-09-08,2026-09-08 16:09:00,CANCELLED
O00000449,100045.0,P00300,1,2026-08-01,2026-08-01 08:28:00,DELIVERED
O00000450,106374.0,P00353,1,2026-09-10,2026-09-10 18:12:00,CANCELLED
O00000451,109502.0,P00183,4,2026-08-29,2026-08-29 11:25:00,CANCELLED
O00000452,103614.0,P00685,2,2026-08-09,2026-08-09 01:53:00,DELIVERED
O00000453,108132.0,P00121,2,2026-08-14,2026-08-14 10:49:00,SHIPPED
O00000454,101186.0,P00159,2,2026-08-25,2026-08-25 15:11:00,PLACED
O00000455,105594.0,P00469,5,2026-08-02,2026-08-02 17:49:00,CANCELLED
O00000456,106020.0,P00240,2,2026-08-23,2026-08-23 18:07:00,SHIPPED
O00000457,106363.0,P00390,1,2026-08-12,2026-08-12 10:49:00,PLACED
O00000458,100014.0,P00897,3,2026-09-07,2026-09-07 17:50:00,DELIVERED
O00000459,109925.0,P00048,2,2026-09-04,2026-09-04 06:26:00,PLACED
O00000460,104029.0,P00842,4,2026-08-13,2026-08-13 08:04:00,SHIPPED
O00000461,109639.0,P00528,3,2026-09-11,2026-09-11 06:08:00,DELIVERED
O00000462,109865.0,P00880,4,2026-09-04,2026-09-04 08:39:00,DELIVERED
O00000463,100713.0,P00437,1,2026-08-02,2026-08-02 23:31:00,PLACED
O00000464,101628.0,P00852,3,2026-09-01,2026-09-01 08:24:00,CONFIRMED
O00000465,100834.0,P00803,3,2026-08-16,2026-08-16 14:02:00,CANCELLED
O00000466,107999.0,P00317,3,2026-08-06,2026-08-06 23:55:00,CONFIRMED
O00000467,101351.0,P00677,4,2026-08-25,2026-08-25 17:28:00,CONFIRMED
O00000468,107155.0,P00191,1,2026-09-02,2026-09-02 22:29:00,SHIPPED
O00000469,104933.0,P00853,1,2026-08-31,2026-08-31 22:31:00,SHIPPED
O00000470,108219.0,P00448,4,2026-08-17,2026-08-17 11:53:00,PLACED
O00000471,108835.0,P00742,4,2026-09-03,2026-09-03 04:18:00,SHIPPED
O00000472,108013.0,P00519,3,2026-08-05,2026-08-05 08:10:00,CONFIRMED
O00000473,101784.0,P00744,5,2026-09-10,2026-09-10 02:16:00,CANCELLED
O00000474,106853.0,P00213,3,2026-09-02,2026-09-02 15:11:00,CANCELLED
O00000475,102639.0,P00140,2,2026-08-12,2026-08-12 02:40:00,CONFIRMED
O00000476,108588.0,P00919,2,2026-09-06,2026-09-06 18:53:00,PLACED
O00000477,100391.0,P00015,4,2026-08-21,2026-08-21 18:50:00,PLACED
O00000478,100111.0,P00297,3,2026-08-14,2026-08-14 04:42:00,CANCELLED
O00000479,107429.0,P00946,4,2026-08-17,2026-08-17 11:26:00,PLACED
O00000480,101810.0,P00752,4,2026-08-24,2026-08-24 21:17:00,DELIVERED
O00000481,105172.0,P00428,5,2026-08-25,2026-08-25 00:18:00,CANCELLED
O00000482,101618.0,P00412,3,2026-08-15,2026-08-15 18:05:00,SHIPPED
O00000483,108054.0,P00943,4,2026-08-29,2026-08-29 20:25:00,DELIVERED
O00000484,107095.0,P00395,4,2026-08-24,2026-08-24 15:46:00,SHIPPED
O00000485,109211.0,P00362,2,2026-08-31,2026-08-31 12:02:00,PLACED
O00000486,105604.0,P00871,2,2026-09-02,2026-09-02 21:47:00,CANCELLED
O00000487,105254.0,P00949,2,2026-08-28,2026-08-28 09:21:00,PLACED
O00000488,104711.0,P00587,5,2026-09-01,2026-09-01 11:03:00,CANCELLED
O00000489,102202.0,P00608,5,2026-09-03,2026-09-03 15:33:00,CANCELLED
O00000490,105908.0,P00307,3,2026-09-01,2026-09-01 04:29:00,CONFIRMED
O00000491,101262.0,P00704,5,2026-08-11,2026-08-11 00:27:00,SHIPPED
O00000492,109951.0,P00175,5,2026-08-03,2026-08-03 13:56:00,CANCELLED
O00000493,108622.0,P00443,3,2026-08-30,2026-08-30 21:14:00,PLACED
O00000494,107848.0,P00144,3,2026-08-04,2026-08-04 12:51:00,DELIVERED
O00000495,100614.0,P00252,2,2026-08-28,2026-08-28 06:37:00,PLACED
O00000496,103179.0,P00092,5,2026-08-17,2026-08-17 07:03:00,CONFIRMED
O00000497,100325.0,P00919,1,2026-09-06,2026-09-06 07:15:00,PLACED
O00000498,100352.0,P00411,3,2026-08-08,2026-08-08 16:16:00,SHIPPED
O00000499,105622.0,P00536,4,2026-09-02,2026-09-02 17:20:00,SHIPPED
O00000500,104744.0,P00365,2,2026-08-24,2026-08-24 04:44:00,CANCELLED
O00000501,101226.0,P00284,2,2026-08-26,2026-08-26 03:21:00,DELIVERED
O00000502,104145.0,P00355,4,2026-09-08,2026-09-08 14:59:00,CANCELLED
O00000503,107424.0,P00981,5,2026-08-14,2026-08-14 10:04:00,CANCELLED
O00000504,107476.0,P00730,1,2026-08-13,2026-08-13 20:32:00,CONFIRMED
O00000505,106951.0,P00936,5,2026-08-22,2026-08-22 11:25:00,DELIVERED
O00000506,108891.0,P00730,5,2026-08-16,2026-08-16 21:13:00,SHIPPED
O00000507,104102.0,P00070,4,2026-09-04,2026-09-04 13:42:00,CANCELLED
O00000508,106342.0,P00926,1,2026-08-10,2026-08-10 10:43:00,PLACED
O00000509,109555.0,P00114,4,2026-09-08,2026-09-08 19:47:00,CONFIRMED
O00000510,109876.0,P00314,4,2026-08-17,2026-08-17 13:59:00,DELIVERED
O00000511,106445.0,P00821,5,2026-08-11,2026-08-11 18:12:00,SHIPPED
O00000512,105930.0,P00857,1,2026-08-09,2026-08-09 13:33:00,DELIVERED
O00000513,107113.0,P00493,5,2026-09-07,2026-09-07 14:12:00,CANCELLED
O00000514,100065.0,P00135,4,2026-08-04,2026-08-04 02:52:00,PLACED
O00000515,105126.0,P00877,2,2026-09-08,2026-09-08 01:43:00,PLACED
O00000516,107442.0,P00163,1,2026-08-13,2026-08-13 17:42:00,CONFIRMED
O00000517,101233.0,P00586,1,2026-08-08,2026-08-08 11:40:00,SHIPPED
O00000518,106271.0,P00176,3,2026-08-23,2026-08-23 23:50:00,SHIPPED
O00000519,102466.0,P00037,1,2026-08-27,2026-08-27 22:11:00,DELIVERED
O00000520,103557.0,P00648,2,2026-08-22,2026-08-22 13:26:00,CANCELLED
O00000521,100598.0,P00535,2,2026-08-14,2026-08-14 21:22:00,SHIPPED
O00000522,106280.0,P00132,3,2026-08-13,2026-08-13 23:08:00,CONFIRMED
O00000523,100238.0,P00241,1,2026-09-04,2026-09-04 02:17:00,DELIVERED
O00000524,109754.0,P00775,5,2026-08-21,2026-08-21 10:54:00,SHIPPED
O00000525,102616.0,P00063,2,2026-08-05,2026-08-05 21:17:00,SHIPPED
O00000526,105678.0,P00051,4,2026-09-03,2026-09-03 09:12:00,SHIPPED
O00000527,109835.0,P00218,2,2026-08-24,2026-08-24 00:48:00,CONFIRMED
O00000528,109573.0,P00656,5,2026-09-02,2026-09-02 01:54:00,CANCELLED
O00000529,104342.0,P00277,1,2026-08-30,2026-08-30 00:08:00,SHIPPED
O00000530,100198.0,P00480,4,2026-08-13,2026-08-13 02:01:00,PLACED
O00000531,105383.0,P00720,2,2026-09-05,2026-09-05 05:15:00,CONFIRMED
O00000532,103615.0,P00502,4,2026-09-01,2026-09-01 15:40:00,SHIPPED
O00000533,106519.0,P00067,4,2026-08-22,2026-08-22 08:28:00,CONFIRMED
O00000534,103691.0,P00346,3,2026-08-29,2026-08-29 11:30:00,SHIPPED
O00000535,107671.0,P00961,1,2026-09-05,2026-09-05 03:18:00,CONFIRMED
O00000536,101733.0,P00348,2,2026-08-25,2026-08-25 13:27:00,CANCELLED
O00000537,102090.0,P00622,3,2026-08-14,2026-08-14 18:47:00,CONFIRMED
O00000538,102275.0,P00985,1,2026-08-30,2026-08-30 22:03:00,SHIPPED
O00000539,103403.0,P00906,3,2026-08-04,2026-08-04 20:06:00,CONFIRMED
O00000540,100829.0,P00448,2,2026-09-10,2026-09-10 07:36:00,DELIVERED
O00000541,105416.0,P00517,2,2026-09-09,2026-09-09 23:34:00,SHIPPED
O00000542,103527.0,P00722,5,2026-08-29,2026-08-29 15:12:00,PLACED
O00000543,109891.0,P00886,1,2026-08-09,2026-08-09 19:55:00,CONFIRMED
O00000544,109839.0,P00113,2,2026-08-29,2026-08-29 03:44:00,DELIVERED
O00000545,109296.0,P00714,3,2026-08-23,2026-08-23 19:15:00,SHIPPED
O00000546,101435.0,P00972,3,2026-08-30,2026-08-30 21:58:00,CONFIRMED
O00000547,106905.0,P00963,2,2026-08-06,2026-08-06 23:05:00,CONFIRMED
O00000548,105329.0,P00613,1,2026-08-03,2026-08-03 22:25:00,PLACED
O00000549,104120.0,P00195,4,2026-08-01,2026-08-01 22:17:00,SHIPPED
O00000550,104754.0,P00258,2,2026-08-14,2026-08-14 12:17:00,CONFIRMED
O00000551,101523.0,P00259,2,2026-09-06,2026-09-06 13:37:00,CONFIRMED
O00000552,107593.0,P00645,2,2026-08-01,2026-08-01 20:03:00,CONFIRMED
O00000553,108196.0,P00245,3,2026-08-29,2026-08-29 12:45:00,CONFIRMED
O00000554,108312.0,P00925,4,2026-08-30,2026-08-30 16:03:00,CANCELLED
O00000555,101744.0,P00058,5,2026-08-21,2026-08-21 21:30:00,CONFIRMED
O00000556,106098.0,P00224,1,2026-08-13,2026-08-13 17:48:00,PLACED
O00000557,100983.0,P00682,4,2026-08-03,2026-08-03 18:02:00,CONFIRMED
O00000558,108430.0,P00749,4,2026-09-10,2026-09-10 04:21:00,DELIVERED
O00000559,106595.0,P00379,5,2026-08-29,2026-08-29 10:18:00,DELIVERED
O00000560,109057.0,P00674,3,2026-08-08,2026-08-08 15:10:00,DELIVERED
O00000561,104740.0,P00281,4,2026-09-11,2026-09-11 00:15:00,CONFIRMED
O00000562,104703.0,P00840,4,2026-08-15,2026-08-15 05:45:00,SHIPPED
O00000563,108657.0,P00292,1,2026-09-11,2026-09-11 21:26:00,SHIPPED
O00000564,103289.0,P00341,1,2026-08-19,2026-08-19 23:26:00,DELIVERED
O00000565,105138.0,P00997,1,2026-08-21,2026-08-21 15:13:00,CANCELLED
O00000566,108188.0,P00406,5,2026-08-24,2026-08-24 03:50:00,DELIVERED
O00000567,109279.0,P00370,5,2026-08-23,2026-08-23 22:52:00,DELIVERED
O00000568,100685.0,P00805,2,2026-08-21,2026-08-21 13:00:00,CONFIRMED
O00000569,102515.0,P00187,5,2026-08-29,2026-08-29 23:20:00,DELIVERED
O00000570,102289.0,P00091,1,2026-08-18,2026-08-18 16:16:00,CANCELLED
O00000571,102096.0,P00334,1,2026-08-11,2026-08-11 05:56:00,SHIPPED
O00000572,109632.0,P00650,3,2026-08-22,2026-08-22 11:30:00,CONFIRMED
O00000573,103766.0,P00497,4,2026-08-30,2026-08-30 20:08:00,DELIVERED
O00000574,104666.0,P00148,4,2026-08-03,2026-08-03 08:04:00,SHIPPED
O00000575,107732.0,P00048,5,2026-08-14,2026-08-14 01:11:00,PLACED
O00000576,102932.0,P00605,5,2026-08-15,2026-08-15 15:09:00,CONFIRMED
O00000577,103282.0,P00371,2,2026-08-08,2026-08-08 00:39:00,SHIPPED
O00000578,102723.0,P00622,3,2026-08-13,2026-08-13 19:09:00,PLACED
O00000579,105008.0,P00582,4,2026-08-06,2026-08-06 22:43:00,CONFIRMED
O00000580,107551.0,P00825,4,2026-09-05,2026-09-05 08:01:00,CANCELLED
O00000581,100892.0,P00944,5,2026-08-22,2026-08-22 06:38:00,DELIVERED
O00000582,104818.0,P00770,4,2026-09-04,2026-09-04 06:42:00,DELIVERED
O00000583,100394.0,P00052,4,2026-08-30,2026-08-30 21:39:00,CANCELLED
O00000584,106542.0,P00442,4,2026-08-10,2026-08-10 09:19:00,DELIVERED
O00000585,109208.0,P00228,4,2026-09-08,2026-09-08 09:44:00,PLACED
O00000586,103447.0,P00531,4,2026-09-06,2026-09-06 20:19:00,CANCELLED
O00000587,105833.0,P00928,1,2026-08-11,2026-08-11 21:47:00,CANCELLED
O00000588,102962.0,P00343,4,2026-08-21,2026-08-21 10:37:00,CONFIRMED
O00000589,103021.0,P00387,4,2026-09-06,2026-09-06 15:50:00,CANCELLED
O00000590,102339.0,P00336,4,2026-08-10,2026-08-10 06:51:00,CONFIRMED
O00000591,104984.0,P00736,4,2026-09-01,2026-09-01 07:40:00,CANCELLED
O00000592,107760.0,P00985,1,2026-09-08,2026-09-08 22:10:00,SHIPPED
O00000593,103948.0,P00260,3,2026-08-30,2026-08-30 05:12:00,DELIVERED
O00000594,100754.0,P00362,1,2026-08-27,2026-08-27 12:06:00,SHIPPED
O00000595,106330.0,P00090,5,2026-09-08,2026-09-08 23:47:00,PLACED
O00000596,102766.0,P00515,5,2026-08-25,2026-08-25 16:25:00,DELIVERED
O00000597,107715.0,P00966,5,2026-09-03,2026-09-03 22:33:00,CONFIRMED
O00000598,104175.0,P00911,1,2026-08-18,2026-08-18 08:38:00,CONFIRMED
O00000599,105902.0,P00086,5,2026-09-11,2026-09-11 21:58:00,DELIVERED
O00000600,106834.0,P00820,1,2026-09-09,2026-09-09 22:20:00,CONFIRMED
O00000601,109199.0,P00999,5,2026-08-20,2026-08-20 08:03:00,CONFIRMED
O00000602,101663.0,P00558,2,2026-09-11,2026-09-11 07:55:00,CANCELLED
O00000603,109492.0,P00759,2,2026-08-02,2026-08-02 03:25:00,SHIPPED
O00000604,101117.0,P00824,2,2026-08-31,2026-08-31 13:37:00,CONFIRMED
O00000605,104059.0,P00647,5,2026-09-01,2026-09-01 15:38:00,CANCELLED
O00000606,102585.0,P00164,1,2026-08-01,2026-08-01 02:49:00,PLACED
O00000607,108212.0,P00783,3,2026-08-25,2026-08-25 06:06:00,CONFIRMED
O00000608,102512.0,P00247,5,2026-08-02,2026-08-02 00:40:00,PLACED
O00000609,101200.0,P00951,2,2026-08-24,2026-08-24 04:13:00,CONFIRMED
O00000610,103553.0,P00696,1,2026-08-26,2026-08-26 20:48:00,SHIPPED
O00000611,102908.0,P00082,2,2026-08-01,2026-08-01 18:35:00,DELIVERED
O00000612,102003.0,P00563,5,2026-08-03,2026-08-03 05:15:00,DELIVERED
O00000613,101842.0,P00188,5,2026-08-31,2026-08-31 05:02:00,SHIPPED
O00000614,104013.0,P00101,4,2026-09-08,2026-09-08 00:57:00,DELIVERED
O00000615,109426.0,P00715,1,2026-09-10,2026-09-10 10:25:00,PLACED
O00000616,109533.0,P00655,1,2026-08-01,2026-08-01 22:06:00,DELIVERED
O00000617,103483.0,P00841,2,2026-08-25,2026-08-25 10:53:00,SHIPPED
O00000618,104214.0,P00224,5,2026-08-20,2026-08-20 16:15:00,DELIVERED
O00000619,101192.0,P00321,3,2026-08-08,2026-08-08 11:58:00,DELIVERED
O00000620,101889.0,P00117,4,2026-08-20,2026-08-20 13:39:00,PLACED
O00000621,102186.0,P00495,2,2026-09-05,2026-09-05 14:00:00,CANCELLED
O00000622,104170.0,P00055,1,2026-08-12,2026-08-12 01:54:00,CANCELLED
O00000623,108515.0,P00010,5,2026-08-16,2026-08-16 21:46:00,CONFIRMED
O00000624,109305.0,P00657,1,2026-08-19,2026-08-19 20:45:00,CONFIRMED
O00000625,106234.0,P00683,1,2026-08-14,2026-08-14 05:07:00,PLACED
O00000626,103518.0,P00183,3,2026-08-24,2026-08-24 19:55:00,PLACED
O00000627,105740.0,P00192,4,2026-09-04,2026-09-04 07:08:00,DELIVERED
O00000628,100704.0,P00906,2,2026-08-11,2026-08-11 11:09:00,PLACED
O00000629,107155.0,P00479,5,2026-08-15,2026-08-15 03:06:00,SHIPPED
O00000630,103525.0,P00172,4,2026-08-19,2026-08-19 05:33:00,DELIVERED
O00000631,101368.0,P00411,4,2026-08-02,2026-08-02 03:47:00,CANCELLED
O00000632,107095.0,P00946,4,2026-08-08,2026-08-08 03:51:00,CANCELLED
O00000633,109795.0,P00008,2,2026-08-27,2026-08-27 23:08:00,SHIPPED
O00000634,108310.0,P00407,3,2026-08-07,2026-08-07 10:12:00,CONFIRMED
O00000635,100258.0,P00175,2,2026-08-28,2026-08-28 14:14:00,PLACED
O00000636,101371.0,P00495,3,2026-09-09,2026-09-09 18:19:00,CONFIRMED
O00000637,100196.0,P00370,2,2026-09-11,2026-09-11 00:18:00,PLACED
O00000638,101217.0,P00063,3,2026-09-08,2026-09-08 16:17:00,PLACED
O00000639,105239.0,P00003,5,2026-08-29,2026-08-29 10:50:00,SHIPPED
O00000640,108975.0,P00299,4,2026-09-02,2026-09-02 10:10:00,DELIVERED
O00000641,108136.0,P00517,3,2026-08-29,2026-08-29 01:14:00,DELIVERED
O00000642,100812.0,P00752,1,2026-08-29,2026-08-29 19:31:00,CANCELLED
O00000643,100389.0,P00667,4,2026-09-11,2026-09-11 23:14:00,DELIVERED
O00000644,100661.0,P00348,5,2026-08-18,2026-08-18 21:18:00,CONFIRMED
O00000645,100128.0,P00087,4,2026-08-21,2026-08-21 10:45:00,CONFIRMED
O00000646,109748.0,P00454,2,2026-08-29,2026-08-29 05:29:00,CONFIRMED
O00000647,100423.0,P00121,5,2026-09-05,2026-09-05 05:36:00,CONFIRMED
O00000648,101769.0,P00093,2,2026-08-09,2026-08-09 00:23:00,PLACED
O00000649,106999.0,P00917,2,2026-08-13,2026-08-13 08:01:00,DELIVERED
O00000650,109774.0,P00041,3,2026-09-04,2026-09-04 00:04:00,PLACED
O00000651,106574.0,P00323,1,2026-08-12,2026-08-12 09:02:00,PLACED
